"","CALENDAR_YEAR","COVERAGE_TYPE","VESSEL_TYPE","GEAR_TYPE","MANAGEMENT_PROGRAM_CODE","NMFS_REGION","TOTAL_DAYS","TOTAL_OBSERVERS","TOTAL_CRUISES","DISTINCT_OBSERVER_ASSIGNMENTS","OLE_CATEGORY","AFFIDAVIT_TYPE","TOTAL_STATEMENTS","TOTAL_INCIDENTS","CONFI_FLAG","AFFIS_PER_DAY","INCIDENTS_PER_DAY","STATEMENTS_PER_1000_DEPLOYED_DAYS","INCIDENTS_PER_1000_DEPLOYED_DAYS","STATEMENTS_PER_90_DEPLOYED_DAYS","INCIDENTS_PER_90_DEPLOYED_DAYS","STATEMENTS_PER_OBSERVER","INCIDENTS_PER_OBSERVER","STATEMENTS_PER_CRUISE","INCIDENTS_PER_CRUISE","STATEMENTS_PER_ASSIGNMENT","INCIDENTS_PER_ASSIGNMENT"
"156",2023,"FULL","PLANT"," ","OA","BSAI",157,23,23,23,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",0.0568181818181818,23.2386363636364,0,0.000361899247249566,0.148016792125072,0.361899247249566,148.016792125072,0.0325709322524609,13.3215112912565,0.0024703557312253,1.01037549407115,0.0024703557312253,1.01037549407115,0.0024703557312253,1.01037549407115
"157",2023,"FULL","PLANT"," ","OA","BSAI",157,23,23,23,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",0.173877327491785,5.35117743702081,0,0.00110749890122156,0.0340839327198778,1.10749890122156,34.0839327198778,0.0996749011099406,3.067553944789,0.00755988380399067,0.232659888566122,0.00755988380399067,0.232659888566122,0.00755988380399067,0.232659888566122
"158",2023,"FULL","PLANT"," ","OA","BSAI",157,23,23,23,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",0.117059145673604,24.9253833515882,0,0.000745599653971997,0.1587604035133,0.745599653971997,158.7604035133,0.0671039688574797,14.288436316197,0.00508952807276537,1.08371231963427,0.00508952807276537,1.08371231963427,0.00508952807276537,1.08371231963427
"159",2023,"FULL","PLANT"," ","OA","BSAI",157,23,23,23,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",0.117059145673604,0.71604600219058,0,0.000745599653971997,0.00456080256172344,0.745599653971997,4.56080256172344,0.0671039688574797,0.41047223055511,0.00508952807276537,0.0311324348778513,0.00508952807276537,0.0311324348778513,0.00508952807276537,0.0311324348778513
"160",2023,"FULL","PLANT"," ","OA","BSAI",157,23,23,23,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",0.117059145673604,10,0,0.000745599653971997,0.0636942675159236,0.745599653971997,63.6942675159236,0.0671039688574797,5.73248407643312,0.00508952807276537,0.434782608695652,0.00508952807276537,0.434782608695652,0.00508952807276537,0.434782608695652
"161",2023,"FULL","PLANT"," ","OA","BSAI",157,23,23,23,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",0.125,0.375,0,0.000796178343949045,0.00238853503184713,0.796178343949045,2.38853503184713,0.071656050955414,0.214968152866242,0.00543478260869565,0.016304347826087,0.00543478260869565,0.016304347826087,0.00543478260869565,0.016304347826087
"162",2023,"FULL","PLANT"," ","OA","GOA",1348,41,41,60,"ALL OTHER STATEMENT TYPES","INTERFERENCE WITH DUTIES",1,8,0,0.000741839762611276,0.00593471810089021,0.741839762611276,5.93471810089021,0.0667655786350148,0.534124629080119,0.024390243902439,0.195121951219512,0.024390243902439,0.195121951219512,0.0166666666666667,0.133333333333333
"163",2023,"FULL","PLANT"," ","OA","GOA",1348,41,41,60,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",4.32293868921776,283.686575052854,0,0.0032069278109924,0.210449981493215,3.2069278109924,210.449981493215,0.288623502989316,18.9404983343894,0.105437529005311,6.91918475738669,0.105437529005311,6.91918475738669,0.0720489781536293,4.72810958421424
"164",2023,"FULL","PLANT"," ","OA","GOA",1348,41,41,60,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",0.311610076670318,10.5939211391019,0,0.00023116474530439,0.0078589919429539,0.23116474530439,7.8589919429539,0.0208048270773951,0.707309274865851,0.00760024577244677,0.258388320465899,0.00760024577244677,0.258388320465899,0.00519350127783863,0.176565352318364
"165",2023,"FULL","PLANT"," ","OA","GOA",1348,41,41,60,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",4.80403431909456,57.4447791164659,0,0.00356382367885353,0.0426148213030162,3.56382367885353,42.6148213030162,0.320744131096818,3.83533391727146,0.117171568758404,1.40109217357234,0.117171568758404,1.40109217357234,0.080067238651576,0.957412985274431
"166",2023,"FULL","PLANT"," ","OA","GOA",1348,41,41,60,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",3.47489678995703,4.90141545201786,0,0.00257781660976041,0.00363606487538417,2.57781660976041,3.63606487538417,0.232003494878437,0.327245838784575,0.0847535802428544,0.119546718341899,0.0847535802428544,0.119546718341899,0.0579149464992839,0.081690257533631
"167",2023,"FULL","PLANT"," ","OA","GOA",1348,41,41,60,"OLE PRIORITY: SAFETY AND DUTIES","INTERFERENCE WITH DUTIES",1,1,0,0.000741839762611276,0.000741839762611276,0.741839762611276,0.741839762611276,0.0667655786350148,0.0667655786350148,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.0166666666666667,0.0166666666666667
"168",2023,"FULL","PLANT"," ","OA","GOA",1348,41,41,60,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",1.05681490554552,17.8588411925116,0,0.000783987318653947,0.0132483985107653,0.783987318653947,13.2483985107653,0.0705588586788552,1.19235586596887,0.0257759733059883,0.435581492500282,0.0257759733059883,0.435581492500282,0.017613581759092,0.297647353208526
"169",2023,"FULL","PLANT"," ","OA","GOA",1348,41,41,60,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",6.04347826086957,302.086956521739,0,0.00448329247838989,0.22410011611405,4.48329247838989,224.10011611405,0.40349632305509,20.1690104502645,0.147401908801697,7.36797454931071,0.147401908801697,7.36797454931071,0.100724637681159,5.03478260869565
"170",2023,"PARTIAL","CV","HAL","IFQ","BSAI",210,12,13,17,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",3.4,173.6,0,0.0161904761904762,0.826666666666667,16.1904761904762,826.666666666667,1.45714285714286,74.4,0.283333333333333,14.4666666666667,0.261538461538462,13.3538461538462,0.2,10.2117647058824
"171",2023,"PARTIAL","CV","HAL","IFQ","BSAI",210,12,13,17,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",5.82641672053437,204.948631760396,0,0.0277448415263541,0.975945865525698,27.7448415263541,975.945865525698,2.49703573737187,87.8351278973128,0.485534726711197,17.0790526466997,0.448185901579567,15.7652793661843,0.342730395325551,12.0558018682586
"172",2023,"PARTIAL","CV","HAL","IFQ","BSAI",210,12,13,17,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",1,1,0,0.00476190476190476,0.00476190476190476,4.76190476190476,4.76190476190476,0.428571428571429,0.428571428571429,0.0833333333333333,0.0833333333333333,0.0769230769230769,0.0769230769230769,0.0588235294117647,0.0588235294117647
"173",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"ALL OTHER STATEMENT TYPES","INTERFERENCE WITH DUTIES",2,8,0,0.00152439024390244,0.00609756097560976,1.52439024390244,6.09756097560976,0.13719512195122,0.548780487804878,0.0363636363636364,0.145454545454545,0.0253164556962025,0.10126582278481,0.00892857142857143,0.0357142857142857
"174",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",3.52857142857143,59.1857142857143,0,0.00268945993031359,0.04511106271777,2.68945993031359,45.11106271777,0.242051393728223,4.0599956445993,0.0641558441558442,1.0761038961039,0.0446654611211573,0.749186256781193,0.0157525510204082,0.26422193877551
"175",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"ALL OTHER STATEMENT TYPES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",1,3,0,0.00076219512195122,0.00228658536585366,0.76219512195122,2.28658536585366,0.0685975609756098,0.205792682926829,0.0181818181818182,0.0545454545454545,0.0126582278481013,0.0379746835443038,0.00446428571428571,0.0133928571428571
"176",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",6.0453781512605,79.7949579831933,0,0.00460775773724124,0.0608193277310924,4.60775773724124,60.8193277310924,0.414698196351711,5.47373949579832,0.109915966386555,1.45081741787624,0.0765237740665887,1.01006275928093,0.0269882953181272,0.356227490996399
"177",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"COAST GUARD","MARPOL/OIL SPILL",6.3,6.3,0,0.00480182926829268,0.00480182926829268,4.80182926829268,4.80182926829268,0.432164634146341,0.432164634146341,0.114545454545455,0.114545454545455,0.079746835443038,0.079746835443038,0.028125,0.028125
"178",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"COAST GUARD","SAFETY-USCG-EQUIPMENT",6.33333333333333,36.6666666666667,0,0.00482723577235772,0.0279471544715447,4.82723577235772,27.9471544715447,0.434451219512195,2.51524390243902,0.115151515151515,0.666666666666667,0.080168776371308,0.464135021097046,0.0282738095238095,0.163690476190476
"179",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",2,2,0,0.00152439024390244,0.00152439024390244,1.52439024390244,1.52439024390244,0.13719512195122,0.13719512195122,0.0363636363636364,0.0363636363636364,0.0253164556962025,0.0253164556962025,0.00892857142857143,0.00892857142857143
"180",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",4,27,0,0.00304878048780488,0.0205792682926829,3.04878048780488,20.5792682926829,0.274390243902439,1.85213414634146,0.0727272727272727,0.490909090909091,0.0506329113924051,0.341772151898734,0.0178571428571429,0.120535714285714
"181",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"OLE PRIORITY: SAFETY AND DUTIES","INTERFERENCE WITH DUTIES",3,30,0,0.00228658536585366,0.0228658536585366,2.28658536585366,22.8658536585366,0.205792682926829,2.05792682926829,0.0545454545454545,0.545454545454545,0.0379746835443038,0.379746835443038,0.0133928571428571,0.133928571428571
"182",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",4.4,31.4,0,0.00335365853658537,0.0239329268292683,3.35365853658537,23.9329268292683,0.301829268292683,2.15396341463415,0.08,0.570909090909091,0.0556962025316456,0.39746835443038,0.0196428571428571,0.140178571428571
"183",2023,"PARTIAL","CV","HAL","IFQ","GOA",1312,55,79,224,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",4,6,0,0.00304878048780488,0.00457317073170732,3.04878048780488,4.57317073170732,0.274390243902439,0.411585365853659,0.0727272727272727,0.109090909090909,0.0506329113924051,0.0759493670886076,0.0178571428571429,0.0267857142857143
"184",2023,"PARTIAL","CV","HAL","OA","GOA",23,4,4,8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2023,"PARTIAL","CV","NPT","OA","BSAI",146,13,14,30,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2023,"PARTIAL","CV","NPT","OA","GOA",212,31,38,57,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",0.8,0.8,0,0.00377358490566038,0.00377358490566038,3.77358490566038,3.77358490566038,0.339622641509434,0.339622641509434,0.0258064516129032,0.0258064516129032,0.0210526315789474,0.0210526315789474,0.0140350877192982,0.0140350877192982
"187",2023,"PARTIAL","CV","NPT","OA","GOA",212,31,38,57,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",1,20,0,0.00471698113207547,0.0943396226415094,4.71698113207547,94.3396226415094,0.424528301886792,8.49056603773585,0.032258064516129,0.645161290322581,0.0263157894736842,0.526315789473684,0.0175438596491228,0.350877192982456
"188",2023,"PARTIAL","CV","POT","CDQ","BSAI",10,3,3,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2023,"PARTIAL","CV","POT","IFQ","BSAI",109,14,15,19,"ALL OTHER STATEMENT TYPES","INTERFERENCE WITH DUTIES",2,3,0,0.018348623853211,0.0275229357798165,18.348623853211,27.5229357798165,1.65137614678899,2.47706422018349,0.142857142857143,0.214285714285714,0.133333333333333,0.2,0.105263157894737,0.157894736842105
"190",2023,"PARTIAL","CV","POT","IFQ","BSAI",109,14,15,19,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",1,3,0,0.00917431192660551,0.0275229357798165,9.1743119266055,27.5229357798165,0.825688073394495,2.47706422018349,0.0714285714285714,0.214285714285714,0.0666666666666667,0.2,0.0526315789473684,0.157894736842105
"191",2023,"PARTIAL","CV","POT","IFQ","BSAI",109,14,15,19,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",1.12820512820513,11.2564102564103,0,0.0103505057633498,0.103269818866149,10.3505057633498,103.269818866149,0.931545518701482,9.29428369795342,0.0805860805860806,0.804029304029304,0.0752136752136752,0.75042735042735,0.0593792172739541,0.592442645074224
"192",2023,"PARTIAL","CV","POT","IFQ","BSAI",109,14,15,19,"COAST GUARD","MARPOL/OIL SPILL",4,6,0,0.036697247706422,0.055045871559633,36.697247706422,55.045871559633,3.30275229357798,4.95412844036697,0.285714285714286,0.428571428571429,0.266666666666667,0.4,0.210526315789474,0.315789473684211
"193",2023,"PARTIAL","CV","POT","IFQ","BSAI",109,14,15,19,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",1,1,0,0.00917431192660551,0.00917431192660551,9.1743119266055,9.1743119266055,0.825688073394495,0.825688073394495,0.0714285714285714,0.0714285714285714,0.0666666666666667,0.0666666666666667,0.0526315789473684,0.0526315789473684
"194",2023,"PARTIAL","CV","POT","IFQ","BSAI",109,14,15,19,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",2,5,0,0.018348623853211,0.0458715596330275,18.348623853211,45.8715596330275,1.65137614678899,4.12844036697248,0.142857142857143,0.357142857142857,0.133333333333333,0.333333333333333,0.105263157894737,0.263157894736842
"195",2023,"PARTIAL","CV","POT","IFQ","BSAI",109,14,15,19,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",1,1,0,0.00917431192660551,0.00917431192660551,9.1743119266055,9.1743119266055,0.825688073394495,0.825688073394495,0.0714285714285714,0.0714285714285714,0.0666666666666667,0.0666666666666667,0.0526315789473684,0.0526315789473684
"196",2023,"PARTIAL","CV","POT","IFQ","GOA",853,48,67,120,"ALL OTHER STATEMENT TYPES","OBSERVER SAFETY AND WORK ENVIRONMENT",2,12,0,0.00234466588511137,0.0140679953106682,2.34466588511137,14.0679953106682,0.211019929660023,1.26611957796014,0.0416666666666667,0.25,0.0298507462686567,0.17910447761194,0.0166666666666667,0.1
"197",2023,"PARTIAL","CV","POT","IFQ","GOA",853,48,67,120,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",11.0714285714286,129.214285714286,0,0.0129794004354379,0.15148216379166,12.979400435438,151.48216379166,1.16814603918942,13.6333947412494,0.230654761904762,2.69196428571429,0.165245202558635,1.92857142857143,0.0922619047619048,1.07678571428571
"198",2023,"PARTIAL","CV","POT","IFQ","GOA",853,48,67,120,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",1,2,0,0.00117233294255569,0.00234466588511137,1.17233294255569,2.34466588511137,0.105509964830012,0.211019929660023,0.0208333333333333,0.0416666666666667,0.0149253731343284,0.0298507462686567,0.00833333333333333,0.0166666666666667
"199",2023,"PARTIAL","CV","POT","IFQ","GOA",853,48,67,120,"COAST GUARD","MARPOL/OIL SPILL",5.7,5.7,0,0.00668229777256741,0.00668229777256741,6.68229777256741,6.68229777256741,0.601406799531067,0.601406799531067,0.11875,0.11875,0.0850746268656716,0.0850746268656716,0.0475,0.0475
"200",2023,"PARTIAL","CV","POT","IFQ","GOA",853,48,67,120,"COAST GUARD","SAFETY-USCG-EQUIPMENT",1.66666666666667,10.3333333333333,0,0.00195388823759281,0.0121141070730754,1.95388823759281,12.1141070730754,0.175849941383353,1.09026963657679,0.0347222222222222,0.215277777777778,0.0248756218905473,0.154228855721393,0.0138888888888889,0.0861111111111111
"201",2023,"PARTIAL","CV","POT","IFQ","GOA",853,48,67,120,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",1,2,0,0.00117233294255569,0.00234466588511137,1.17233294255569,2.34466588511137,0.105509964830012,0.211019929660023,0.0208333333333333,0.0416666666666667,0.0149253731343284,0.0298507462686567,0.00833333333333333,0.0166666666666667
"202",2023,"PARTIAL","CV","POT","IFQ","GOA",853,48,67,120,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",3,6,0,0.00351699882766706,0.00703399765533412,3.51699882766706,7.03399765533412,0.316529894490035,0.63305978898007,0.0625,0.125,0.0447761194029851,0.0895522388059701,0.025,0.05
"203",2023,"PARTIAL","CV","POT","IFQ","GOA",853,48,67,120,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",3.6,17.6,0,0.00422039859320047,0.0206330597889801,4.22039859320047,20.6330597889801,0.379835873388042,1.85697538100821,0.075,0.366666666666667,0.0537313432835821,0.262686567164179,0.03,0.146666666666667
"204",2023,"PARTIAL","CV","POT","OA","BSAI",157,15,15,16,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",2,18,0,0.0127388535031847,0.114649681528662,12.7388535031847,114.649681528662,1.14649681528662,10.3184713375796,0.133333333333333,1.2,0.133333333333333,1.2,0.125,1.125
"205",2023,"PARTIAL","CV","POT","OA","BSAI",157,15,15,16,"COAST GUARD","MARPOL/OIL SPILL",1,4,0,0.00636942675159236,0.0254777070063694,6.36942675159236,25.4777070063694,0.573248407643312,2.29299363057325,0.0666666666666667,0.266666666666667,0.0666666666666667,0.266666666666667,0.0625,0.25
"206",2023,"PARTIAL","CV","POT","OA","BSAI",157,15,15,16,"COAST GUARD","SAFETY-USCG-EQUIPMENT",1,12,0,0.00636942675159236,0.0764331210191083,6.36942675159236,76.4331210191083,0.573248407643312,6.87898089171974,0.0666666666666667,0.8,0.0666666666666667,0.8,0.0625,0.75
"207",2023,"PARTIAL","CV","POT","OA","BSAI",157,15,15,16,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",1,1,0,0.00636942675159236,0.00636942675159236,6.36942675159236,6.36942675159236,0.573248407643312,0.573248407643312,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0625,0.0625
"208",2023,"PARTIAL","CV","POT","OA","GOA",46,9,9,10,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",1,3,0,0.0217391304347826,0.0652173913043478,21.7391304347826,65.2173913043478,1.95652173913043,5.8695652173913,0.111111111111111,0.333333333333333,0.111111111111111,0.333333333333333,0.1,0.3
"209",2023,"PARTIAL","CV","POT","OA","GOA",46,9,9,10,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",1,5,0,0.0217391304347826,0.108695652173913,21.7391304347826,108.695652173913,1.95652173913043,9.78260869565217,0.111111111111111,0.555555555555556,0.111111111111111,0.555555555555556,0.1,0.5
"210",2023,"PARTIAL","CV","PTR","AFA","BSAI",6,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2023,"PARTIAL","CV","PTR","OA","GOA",484,32,39,86,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",0.2,0.2,0,0.000413223140495868,0.000413223140495868,0.413223140495868,0.413223140495868,0.0371900826446281,0.0371900826446281,0.00625,0.00625,0.00512820512820513,0.00512820512820513,0.00232558139534884,0.00232558139534884
"212",2023,"PARTIAL","CV","PTR","OA","GOA",484,32,39,86,"COAST GUARD","SAFETY-USCG-EQUIPMENT",1,9,0,0.00206611570247934,0.0185950413223141,2.06611570247934,18.595041322314,0.18595041322314,1.67355371900826,0.03125,0.28125,0.0256410256410256,0.230769230769231,0.0116279069767442,0.104651162790698
"213",2023,"PARTIAL","CV","PTR","OA","GOA",484,32,39,86,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",1,1,0,0.00206611570247934,0.00206611570247934,2.06611570247934,2.06611570247934,0.18595041322314,0.18595041322314,0.03125,0.03125,0.0256410256410256,0.0256410256410256,0.0116279069767442,0.0116279069767442
"214",2023,"PARTIAL","CV","PTR","OA","GOA",484,32,39,86,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",2,4,0,0.00413223140495868,0.00826446280991736,4.13223140495868,8.26446280991736,0.371900826446281,0.743801652892562,0.0625,0.125,0.0512820512820513,0.102564102564103,0.0232558139534884,0.0465116279069767
"215",2023,"PARTIAL","CV","PTR","RPP","GOA",1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
